countryiso3code,country_x,year,WDI_GDP_Growth,WDI_GDPpc,WDI_Investment,WDI_Inflation,WDI_PopGrowth,WDI_Trade,WGI_CC.EST,WGI_GE.EST,WGI_RQ.EST,WGI_RL.EST,WGI_VA.EST,WGI_PV.EST,WGI_GE.EST_01,WGI_RL.EST_01,WGI_RQ.EST_01,WGI_CC.EST_01,S4_raw,S4_trend,S4_diff,V_5y,PSAV_shock,FQ_z_equal_weight,z_FH,z_RSF,z_VDEM,sources_used,country_y
DEU,Germany,2019,0.987893350164853,44207.6320584483,21.3000724211289,1.44565976888253,0.22551987421288,79.1337471144706,1.86510336399078,1.49534583091736,1.71493887901306,1.5813193321228,1.35402822494507,0.548539876937866,0.799069166183472,0.8162638664245601,0.842987775802612,0.873020672798156,0.8328353703022,0.8356151232607714,-0.0056478559970859,0.0026026862138233,0.0,0.21938351817125187,1.0866840970056808,-1.364613351108131,0.9360798086162059,3,Germany
DEU,Germany,2020,-4.09513751682526,42362.6472083477,21.6667343069671,0.144877925813963,0.0816931586494595,72.9932572283324,1.82534158229828,1.31368815898895,1.57793474197388,1.52012777328491,1.37390911579132,0.645049154758453,0.76273763179779,0.8040255546569821,0.8155869483947761,0.865068316459656,0.811854612827301,0.8307133424559972,-0.020980757474899,0.0083113960360508,0.0,0.17280247351080066,1.1012550052783505,-1.5142795539639626,0.9314319692180141,3,Germany
DEU,Germany,2021,3.6699998840452,43898.7713207389,22.4613894888017,3.0666666666667,0.0423270572552137,80.15661805106,1.7829247713089,1.28911292552948,1.62516117095947,1.5718047618866,1.41956698894501,0.725788176059723,0.757822585105896,0.8143609523773201,0.825032234191894,0.8565849542617799,0.8134501814842225,0.8271519614276682,0.0015955686569215,0.0090790804543592,0.0,0.23827166173196948,1.1099780438298117,-1.336134012228723,0.9409709535948199,3,Germany
DEU,Germany,2022,1.36973104612758,44180.4298386858,23.0210554269889,6.87257438551096,0.720875455989295,89.0641273695259,1.81836342811584,1.28929960727692,1.52229499816895,1.53199517726898,1.41448700428009,0.628491878509521,0.7578599214553841,0.806399035453796,0.80445899963379,0.863672685623168,0.8080976605415344,0.8232210691771181,-0.0053525209426881,0.0090147667412326,0.0,0.9997178294595994,1.0952358018629056,,0.9041998570562932,2,Germany
DEU,Germany,2023,-0.266438401180253,44008.131158562,21.6725400485002,5.94643667725828,0.123957150064395,82.7991064495705,1.66416621208191,1.18541669845581,1.45697498321533,1.55120778083801,1.46138572692871,0.586989283561707,0.737083339691162,0.810241556167602,0.791394996643066,0.832833242416382,0.792888283729553,0.8169634314938483,-0.0152093768119814,0.0089279220256816,0.0,0.9859251684703747,1.0750899800667884,,0.8967603568739612,2,Germany
EGY,"Egypt, Arab Rep.",2004,4.0920716112534,2574.42341789124,16.9379765093756,,2.06437734857129,57.8199052132701,-0.583505749702454,-0.278711497783661,-0.56948184967041,0.0133178951218724,-0.947557926177979,-0.822401702404022,0.4442577004432678,0.5026635790243745,0.3861036300659179,0.3832988500595092,0.4290809398982674,0.4290809398982674,,,,-1.469504132892134,-1.5313403201273905,,-1.4076679456568777,2,Egypt
EGY,"Egypt, Arab Rep.",2005,4.47174447174434,2635.70305227819,17.9758588672238,,2.02220952721924,62.9526462395543,-0.539499521255493,-0.399056732654572,-0.45302626490593,-0.0012232348090037,-0.964780926704407,-0.629358649253845,0.4201886534690856,0.4997553530381992,0.409394747018814,0.3921000957489013,0.43035971231875,0.429344749975999,0.0012787724204826,,,-1.3849550002928224,-1.4150758791335583,,-1.3548341214520865,2,Egypt
EGY,"Egypt, Arab Rep.",2006,6.84383819379117,2761.62410769792,18.7307754573418,,1.95291342300488,61.5185365063947,-0.737334072589874,-0.49823722243309,-0.407716184854507,-0.278967440128326,-1.19926512241364,-0.837807655334473,0.4003525555133819,0.4442065119743348,0.4184567630290986,0.3525331854820251,0.4038872539997101,0.4240928819463287,-0.0264724583190398,,,-1.3912113583850245,-1.4420513942406012,,-1.340371322529448,2,Egypt
EGY,"Egypt, Arab Rep.",2007,7.08782742681038,2902.06559804963,20.8512352309345,,1.88753217077119,65.077873254565,-0.737870097160339,-0.374726384878159,-0.317137002944946,-0.246213480830193,-1.16774547100067,-0.552382111549377,0.4250547230243682,0.4507573038339614,0.4365725994110108,0.3524259805679322,0.4162026517093181,0.4224651315985691,0.0123153977096079,0.0199851431511422,,-1.4016926429816827,-1.4893112435397504,,-1.3140740424236148,2,Egypt
EGY,"Egypt, Arab Rep.",2008,7.15628356605819,3052.21297844721,22.3897264098269,,1.86740413264217,71.6806253489671,-0.765909254550934,-0.380703538656235,-0.201634988188744,-0.129783600568771,-1.21223938465118,-0.510431706905365,0.4238592922687529,0.4740432798862458,0.4596730023622511,0.3468181490898132,0.4260984309017658,0.4232146793337609,0.0098957791924476,0.0177932378068152,0.0,-1.3894249857579322,-1.4706070477500748,,-1.3082429237657898,2,Egypt
EGY,"Egypt, Arab Rep.",2009,4.67359979952391,3135.09661303014,19.1901746305891,,1.88836522446639,56.5534446363462,-0.464862793684006,-0.208088099956512,-0.17781800031662,-0.0833449959754944,-1.15747153759003,-0.607227087020874,0.4583823800086976,0.4833310008049011,0.464436399936676,0.4070274412631988,0.4532943055033683,0.4294200903911458,0.0271958746016025,0.0198392285352091,0.0,-1.3245414807662934,-1.3630333432733095,,-1.2860496182592773,2,Egypt
EGY,"Egypt, Arab Rep.",2010,5.1472348575531,3233.84521246786,19.5010774075916,,1.91795124102801,47.9363500745898,-0.596871852874756,-0.321309953927994,-0.147598043084145,-0.174863860011101,-1.18803703784943,-0.898418307304382,0.4357380092144012,0.4650272279977798,0.470480391383171,0.3806256294250488,0.4379678145051002,0.4311834813798876,-0.0153264909982681,0.0218707955611775,0.0,-1.3220444376692062,-1.426944571273963,,-1.2171443040644494,2,Egypt
EGY,"Egypt, Arab Rep.",2011,1.7645719489982,3222.37650111856,17.1030559404857,10.0649259874818,2.1044607622412,45.2556341623514,-0.633263945579529,-0.440889060497284,-0.246938586235046,-0.483893096446991,-1.13998341560364,-1.43705701828003,0.4118221879005432,0.4032213807106018,0.4506122827529908,0.3733472108840941,0.4097507655620575,0.4267619233799369,-0.0282170489430427,0.0224356751944492,1.0,-0.77444386061625,-1.1129293986992597,,-0.4359583225332405,2,Egypt
EGY,"Egypt, Arab Rep.",2012,2.22619979863525,3220.99194203067,16.0267510598913,7.11172943343081,2.24475795490011,40.7117692721084,-0.579664349555969,-0.681878209114075,-0.385591775178909,-0.536399841308594,-0.765063405036926,-1.43632972240448,0.3636243581771849,0.3927200317382812,0.4228816449642182,0.3840671300888062,0.3908232912421227,0.419347802473055,-0.0189274743199348,0.0229023585855958,0.0,-0.545265595199969,-0.8972271316348113,,-0.1933040587651266,2,Egypt
EGY,"Egypt, Arab Rep.",2013,2.18546605362143,3216.3783902629,14.2119974199097,9.46971981064917,2.30526364315625,40.373038056332,-0.614102065563202,-0.782936871051788,-0.557433128356934,-0.73585569858551,-1.05164992809296,-1.63883090019226,0.3434126257896424,0.352828860282898,0.3885133743286132,0.3771795868873596,0.3654836118221283,0.4082356482734766,-0.0253396794199943,0.0225623367115897,0.0,-0.6052847490426063,-1.2322028477602,0.7514856420228635,-1.3351370413904824,3,Egypt
EGY,"Egypt, Arab Rep.",2014,2.91591187985748,3235.66246235257,13.6431924882629,10.0702154687481,2.27643956620182,36.9201877934272,-0.575518012046814,-0.716656744480133,-0.687225043773651,-0.698402404785156,-1.18009531497955,-1.63117659091949,0.3566686511039734,0.3603195190429687,0.3625549912452698,0.3848963975906372,0.3661098897457123,0.399545126446678,0.0006262779235839,0.0113095045034115,0.0,-0.6680676607885615,-1.3124028187728605,0.9372907831663004,-1.6290909467591246,3,Egypt
EGY,"Egypt, Arab Rep.",2015,4.37201907790141,3306.98159414141,14.2886370146078,10.370490343517,2.09892554805563,34.8459429600229,-0.600906729698181,-0.690327763557434,-0.796363055706024,-0.601831138134003,-1.19008219242096,-1.49933218955994,0.3619344472885132,0.3796337723731994,0.3407273888587952,0.3798186540603637,0.3655285656452178,0.3925275278455069,-0.0005813241004944,0.0136728901019914,0.0,-0.6965563670857616,-1.2808522874859536,0.8212992636584355,-1.630116077429767,3,Egypt
EGY,"Egypt, Arab Rep.",2016,4.34664345555447,3381.22246306207,15.0402303092936,13.813606214829,2.03468294927084,30.2465490514505,-0.590893149375916,-0.536168873310089,-0.892875909805298,-0.477475792169571,-1.20482385158539,-1.43972682952881,0.3927662253379821,0.4045048415660858,0.3214248180389404,0.3818213701248168,0.3751293137669563,0.3889382854322858,0.0096007481217384,0.0146075680608051,0.0,-0.6410045927835598,-1.272378129338927,0.9339226691028191,-1.5845583181145715,3,Egypt
EGY,"Egypt, Arab Rep.",2017,4.18122099994778,3452.90961245539,18.734101042151,29.5066083940039,1.99817843887244,42.8321343581608,-0.495982348918915,-0.530632019042969,-0.813245594501495,-0.448036134243011,-1.25143277645111,-1.42964589595795,0.3938735961914062,0.4103927731513977,0.337350881099701,0.400803530216217,0.3856051951646805,0.3882506706632314,0.0104758813977242,0.0144853569603672,0.0,-0.5961358479836911,-1.2368526052615312,1.0095855406786776,-1.5611404793682198,3,Egypt
EGY,"Egypt, Arab Rep.",2018,5.3311086189448,3568.63966286161,20.6249196348206,14.4014657807422,1.89713831833082,45.9110196733959,-0.514722347259521,-0.454036295413971,-0.804274797439575,-0.301445573568344,-1.32450354099274,-1.18812155723572,0.4091927409172058,0.4397108852863312,0.339145040512085,0.3970555305480958,0.3962760493159294,0.3899063020580614,0.0106708541512489,0.0056320712055807,1.0,-0.628755259094799,-1.3531599818108258,1.0881311737956216,-1.621236969269193,3,Egypt
EGY,"Egypt, Arab Rep.",2019,5.55209307156956,3701.2446345188,20.6540385989993,9.15279959324804,1.75497438173801,41.1240171551108,-0.655317544937134,-0.251354306936264,-0.758563220500946,-0.332123339176178,-1.44394659996033,-1.12463080883026,0.4497291386127472,0.4335753321647644,0.3482873558998108,0.3689364910125732,0.4001320794224739,0.3920158745497434,0.0038560301065444,0.0049872490334241,0.0,-0.6596113812739759,-1.374368821755892,1.0603234543794096,-1.6647887764454452,3,Egypt
EGY,"Egypt, Arab Rep.",2020,3.55016483786838,3770.86947867421,18.8180606572831,5.04493288977539,1.62495386951696,32.1262555667523,-0.810433626174927,-0.44617161154747,-0.571031153202057,-0.317483067512512,-1.48189222812653,-1.18193280696869,0.410765677690506,0.4365033864974975,0.3857937693595886,0.3379132747650146,0.3927440270781517,0.3921660920333574,-0.0073880523443222,0.0076990519107386,0.0,-0.6291757771233618,-1.4298552891114062,1.1225873263741106,-1.5802593686327897,3,Egypt
EGY,"Egypt, Arab Rep.",2021,3.29064601202211,3837.31992324447,18.2122435502994,5.21404940513041,1.4908053906311,29.8569734808122,-0.70594334602356,-0.457696795463562,-0.519896507263184,-0.260645717382431,-1.50513410568237,-1.0328643321991,0.4084606409072876,0.4478708565235137,0.3960206985473632,0.358811330795288,0.4027908816933631,0.3943579805517461,0.0100468546152114,0.0077616094437813,1.0,-0.675964295082431,-1.4081811003811044,0.9788964716438429,-1.5986082565100317,3,Egypt
EGY,"Egypt, Arab Rep.",2022,6.58784560886967,4029.78295457978,19.8559132929551,13.8956609775178,1.48609697540294,36.9831048772713,-0.678962171077728,-0.448231309652328,-0.713920831680298,-0.26560452580452,-1.45044994354248,-0.978700578212738,0.4103537380695344,0.446879094839096,0.3572158336639404,0.3642075657844544,0.3946640580892563,0.3944211241867426,-0.0081268236041068,0.0091363472459794,0.0,-1.4709687575994341,-1.41445025667722,,-1.5274872585216484,2,Egypt
EGY,"Egypt, Arab Rep.",2023,3.76028052279247,4111.3118478995,16.4907339937373,33.8847763115546,1.68834126904494,40.4504007720031,-0.747790396213531,-0.239516973495483,-0.665456295013428,-0.184178426861763,-1.37938976287842,-0.866764307022095,0.4520966053009034,0.4631643146276474,0.3669087409973144,0.3504419207572938,0.4081528954207897,0.3972539813696331,0.0134888373315334,0.0098764071535825,0.0,-1.4512794344850444,-1.4186754376139061,,-1.4838834313561828,2,Egypt
FRA,France,2004,2.86825052501032,34557.1471111581,21.3643685480586,2.14208964640241,0.732625502527391,53.7497648292028,1.31116378307343,1.75563025474548,1.21646451950073,1.42519283294678,1.45645833015442,0.345115303993225,0.851126050949096,0.785038566589356,0.7432929039001459,0.7622327566146859,0.7854225695133209,0.7854225695133209,,,,0.8915107310096504,0.9948298858957986,,0.7881915761235021,2,France
FRA,France,2005,1.88856584109286,34946.0372494703,21.9113534781153,1.74586936380482,0.751885116821619,55.8228361241299,1.3575382232666,1.66645479202271,1.24496161937714,1.40783047676086,1.476771235466,0.399723917245865,0.833290958404542,0.7815660953521719,0.7489923238754279,0.77150764465332,0.7838392555713654,0.7850959326798934,-0.0015833139419555,,,0.8547807226849106,0.9248133698274439,,0.7847480755423772,2,France
FRA,France,2006,2.71406448755236,35645.4162427116,22.6851885959248,1.67512449608723,0.696338574828463,57.8692775292673,1.45506083965302,1.62847626209259,1.23982167243958,1.46217286586761,1.29872286319733,0.595505774021149,0.825695252418518,0.7924345731735221,0.747964334487916,0.791012167930604,0.7892765820026401,0.7859583984362211,0.0054373264312747,,,0.8884066819922027,0.9875574091320799,,0.7892559548523257,2,France
FRA,France,2007,2.53048188351066,36322.1685141004,23.5691050042771,1.4879980595386,0.618225682593305,58.1525611309659,1.45600175857544,1.46457493305206,1.28756642341614,1.45637440681458,1.2597668170929,0.563000798225403,0.792914986610412,0.791274881362916,0.757513284683228,0.791200351715088,0.783225876092911,0.7853946805140595,-0.006050705909729,0.0057911120019086,,0.878732602071788,0.9767560753085379,,0.7807091288350381,2,France
FRA,France,2008,0.380171435849121,36257.3658930938,23.4671040402669,2.81286194914787,0.558020613148126,59.1797928411748,1.39503479003906,1.57403433322906,1.28425264358521,1.49627375602722,1.30479431152344,0.543759167194366,0.8148068666458119,0.799254751205444,0.756850528717042,0.779006958007812,0.7874797761440274,0.7858248346457947,0.0042539000511163,0.0053454056481428,0.0,0.9652373937962284,1.09482539427094,,0.8356493933215169,2,France
FRA,France,2009,-2.82455153714783,35052.8510772683,20.7177586249113,0.0876204781574486,0.513351013325229,52.1991123027613,1.4299693107605,1.47705447673798,1.21470284461975,1.44575703144073,1.24453508853912,0.512012898921967,0.795410895347596,0.789151406288146,0.74294056892395,0.7859938621521,0.7783741831779479,0.7842877691669021,-0.0091055929660794,0.0063196911057291,0.0,0.9725134550030541,1.1054522390326844,,0.8395746709734238,2,France
FRA,France,2010,2.00032476039051,35578.1968010183,21.3378695020042,1.53112270420927,0.492976371032656,56.587555247796,1.48775613307953,1.46266102790833,1.31016075611115,1.49973154067993,1.20285654067993,0.681087553501129,0.792532205581666,0.799946308135986,0.76203215122223,0.7975512266159059,0.788015472888947,0.785056792484047,0.009641289710999,0.0080101398038635,1.0,0.9377436879615464,1.0598467977512005,,0.8156405781718923,2,France
FRA,France,2011,2.43757653729007,36269.9561530888,22.4996452716579,2.11159795174999,0.482667411007127,60.6056354816406,1.53777325153351,1.39230680465698,1.15604257583618,1.42973482608795,1.17066836357117,0.602992832660675,0.778461360931396,0.78594696521759,0.731208515167236,0.807554650306702,0.775792872905731,0.7831456507477148,-0.012222599983216,0.0092682639468504,0.0,0.9316249228521551,1.0551148844811165,,0.8081349612231938,2,France
FRA,France,2012,0.183835264973013,36161.2918253465,21.8295648772748,1.95419531613501,0.483714919435185,61.6589570771102,1.4719694852829,1.37338125705719,1.12417411804199,1.43693244457245,1.23810577392578,0.554941534996033,0.774676251411438,0.78738648891449,0.724834823608398,0.7943938970565799,0.7703228652477265,0.7805003168436485,-0.0054700076580044,0.0092192373946326,0.0,0.9311172605697151,1.0669728051873428,,0.7952617159520874,2,France
FRA,France,2013,0.781756446231,36256.086680981,21.520441960601,0.863715497861873,0.516915013016667,61.8192338733962,1.30433368682861,1.48205244541168,1.14989483356476,1.40236282348633,1.21920275688171,0.448744118213654,0.796410489082336,0.780472564697266,0.729978966712952,0.760866737365722,0.766932189464569,0.7777012193019637,-0.0033906757831575,0.0083999292151808,0.0,0.3561627435968327,1.0647189655403673,-0.8417659750942968,0.8455352403444276,3,France
FRA,France,2014,0.997832947295251,36444.3949089146,21.8364708236132,0.507758822937963,0.474847846171767,62.1992669379507,1.2879855632782,1.41287088394165,1.07406842708588,1.45350301265717,1.21813237667084,0.300568491220474,0.78257417678833,0.790700602531434,0.714813685417176,0.75759711265564,0.7614213943481449,0.77434269997692,-0.005510795116424,0.0080102050017442,0.0,0.35698680795781335,1.0643896876661785,-0.8501813098340816,0.8567520460413431,3,France
FRA,France,2015,1.06675474783462,36702.4323733379,21.7165418613305,0.0375143805125298,0.355569240058298,63.5046871956484,1.24783480167389,1.41732227802277,1.11580765247345,1.36679553985596,1.20674192905426,0.0977598056197166,0.783464455604554,0.7733591079711919,0.7231615304946899,0.749566960334778,0.7573880136013035,0.7708449570955258,-0.0040333807468414,0.0035298153979979,1.0,0.300717261914074,0.9406801352539118,-0.912636616597243,0.8741082670855532,3,France
FRA,France,2016,0.860031075424033,36920.5342846914,21.5978606152326,0.183334861123829,0.263868788565368,63.3427564383351,1.32828891277313,1.38062357902527,1.05861842632294,1.35156190395355,1.13691318035126,-0.106349594891071,0.776124715805054,0.77031238079071,0.711723685264588,0.765657782554626,0.7559546411037444,0.7677730927384907,-0.001433372497559,0.0016880578796505,1.0,0.33468382736828545,0.9186227749935753,-0.8324331624725672,0.9178618695838482,3,France
FRA,France,2017,2.08361485997399,37580.5979329356,22.1813991959176,1.03228275064667,0.29020211635109,65.3958481559711,1.22452700138092,1.30890679359436,1.14648473262787,1.39806187152863,1.15271818637848,0.265701532363892,0.761781358718872,0.7796123743057259,0.729296946525574,0.744905400276184,0.7538990199565889,0.764910878821126,-0.0020556211471555,0.0016175059133301,1.0,0.3079274363549554,0.9279213255517229,-0.9213849790728533,0.9172459625859966,3,France
FRA,France,2018,1.64590872395887,38062.4435961412,22.6115738942638,1.85081508315501,0.358494581816163,66.8022607812266,1.28155159950256,1.41971850395203,1.1474986076355,1.39622473716736,1.1575254201889,0.013894104398787,0.783943700790406,0.7792449474334721,0.7294997215271,0.756310319900512,0.7622496724128724,0.7643618733388555,0.0083506524562835,0.0054374939388318,0.0,0.3114208663250012,0.9300876301776646,-0.9145818659074365,0.9187568347047755,3,France
FRA,France,2019,2.02744646419237,38705.2072940618,23.0250733613606,1.10825492288292,0.332559129027963,66.4289771741449,1.24806225299835,1.33822000026703,1.43153774738312,1.37148487567902,1.11500012874603,0.271341234445572,0.7676440000534059,0.774296975135804,0.786307549476624,0.7496124505996701,0.7694652438163759,0.7654146959840762,0.0072155714035034,0.0057316110199829,0.0,0.32663876901531835,0.9518318822790193,-0.92387370243939,0.9519581272063258,3,France
FRA,France,2020,-7.44064589948231,35709.2045925926,22.8044182138435,0.476498852725014,0.324557781035362,58.8388907240647,1.12261998653412,1.2042510509491,1.18946194648743,1.29872727394104,1.06575298309326,0.280992835760117,0.74085021018982,0.759745454788208,0.737892389297486,0.724523997306824,0.7407530128955846,0.7603270037345735,-0.0287122309207913,0.0149760271508757,0.0,0.3527392862022025,0.968038673994679,-0.878975307827875,0.9691544924398034,3,France
FRA,France,2021,6.88233783360239,38030.8571685178,23.4474845782806,1.64233141038393,0.356902332389048,63.788482630872,1.28193628787994,1.22854030132294,1.23037326335907,1.25916755199432,1.10422718524933,0.325612366199493,0.7457080602645879,0.751833510398864,0.7460746526718139,0.756387257575988,0.7500008702278136,0.758196727823511,0.0092478573322289,0.0160378383641843,0.0,0.3386574826429476,0.9443096790790936,-0.9198470744984011,0.9915098433481503,3,France
FRA,France,2022,2.57084047567793,38881.2230613595,24.1891253222165,5.22236748369736,0.326992498564887,75.7901436111221,1.25943613052368,1.16521215438843,1.1889523267746,1.18058335781097,1.11015677452087,0.393339216709137,0.733042430877686,0.736116671562194,0.73779046535492,0.751887226104736,0.739709198474884,0.7543827602430357,-0.0102916717529295,0.0165632215883891,0.0,0.9419123630949289,0.93012487695895,,0.9536998492309079,2,France
FRA,France,2023,0.936487518850853,39117.4845032233,23.1533644509286,4.87835726508438,0.326319200823468,70.5595547931931,1.18482184410095,1.14462625980377,1.15350544452667,1.18057084083557,1.15460133552551,0.343697965145111,0.7289252519607541,0.736114168167114,0.7307010889053339,0.73696436882019,0.733176219463348,0.7500078620344894,-0.006532979011536,0.0153421374759087,0.0,0.936319648732566,0.9420891577904847,,0.9305501396746472,2,France
GBR,United Kingdom,2004,2.45790443810543,42167.3557264259,17.7742645941403,1.39039756680422,0.568943113421317,50.4517112404991,1.91091167926788,1.86802077293396,1.7263457775116,1.60760021209717,1.59744584560394,0.140847533941269,0.873604154586792,0.821520042419434,0.8452691555023201,0.882182335853576,0.8556439220905304,0.8556439220905304,,,,0.9239391109403476,1.0670061774964612,,0.7808720443842341,2,United Kingdom
GBR,United Kingdom,2005,2.73266076681189,43023.2277090836,17.9950798892439,2.0891364902507,0.68661130607346,52.6807168405482,1.89147984981537,1.76157212257385,1.61318349838257,1.55816102027893,1.44395637512207,0.124187760055065,0.85231442451477,0.811632204055786,0.822636699676514,0.8782959699630741,0.841219824552536,0.8526682383552882,-0.0144240975379944,,,0.9069733218035869,1.0362366673970154,,0.7777099762101586,2,United Kingdom
GBR,United Kingdom,2006,2.38069403532468,43724.8957366594,18.3840362816721,2.45566166439291,0.73504867842129,56.9144274808123,1.78294026851654,1.6667982339859,1.83990871906281,1.77239453792572,1.37877368927002,0.667080104351044,0.83335964679718,0.854478907585144,0.8679817438125621,0.8565880537033081,0.8531020879745486,0.8527577413035435,0.0118822634220125,,,0.96268078037468,1.132608680975225,,0.7927528797741349,2,United Kingdom
GBR,United Kingdom,2007,2.62487995340285,44524.5706965197,18.6449631855251,2.38656150773327,0.778666112441256,52.9643534370859,1.732870221138,1.64163875579834,1.86806631088257,1.72019219398499,1.3355964422226,0.574654936790466,0.828327751159668,0.8440384387969979,0.873613262176514,0.8465740442276001,0.848138374090195,0.8518047682771435,-0.0049637138843535,0.0133248542033228,,0.9582118650174082,1.1218188587702018,,0.7946048712646145,2,United Kingdom
GBR,United Kingdom,2008,-0.248797260756646,44065.6156693521,17.5942520080321,3.52140856342538,0.787032622318939,56.6986069277108,1.66890430450439,1.63480663299561,1.78526794910431,1.69664943218231,1.32102286815643,0.492879867553711,0.826961326599122,0.839329886436462,0.857053589820862,0.833780860900878,0.839281415939331,0.849221207276937,-0.0088569581508639,0.0113342259718157,0.0,0.9780319530907704,1.1309582455670106,,0.8251056606145302,2,United Kingdom
GBR,United Kingdom,2009,-4.62055370768425,41712.8319164411,14.9658897651217,1.9617317356011,0.756390859593407,55.004384033595,1.62388980388641,1.50809645652771,1.58159780502319,1.73159778118134,1.30330049991608,0.121949501335621,0.801619291305542,0.846319556236268,0.816319561004638,0.824777960777282,0.8222590923309325,0.84365893714522,-0.0170223236083985,0.0113927286727229,0.0,0.967234586735092,1.1054522390326844,,0.8290169344374997,2,United Kingdom
GBR,United Kingdom,2010,2.23331508815346,42311.4329830247,16.176215517922,2.49265472467066,0.783888646646516,59.2727749722888,1.60567390918732,1.6179975271225,1.73051977157593,1.77469253540039,1.28999388217926,0.411818206310272,0.8235995054245,0.8549385070800779,0.8461039543151859,0.8211347818374641,0.8364441871643069,0.8421705380190013,0.0141850948333743,0.0135156152395116,0.0,0.9629330846311641,1.130897979723348,,0.7949681895389803,2,United Kingdom
GBR,United Kingdom,2011,1.13836239840663,42459.9630182272,15.9295436638017,3.85611244682819,0.781506562236639,63.5654009707745,1.61486351490021,1.60419464111328,1.64937400817871,1.65874373912811,1.29741168022156,0.351707607507706,0.8208389282226559,0.831748747825622,0.829874801635742,0.822972702980042,0.8263587951660154,0.8389085837851556,-0.0100853919982915,0.0117551581165818,0.0,0.9321695179290371,1.091248955867456,,0.7730900799906182,2,United Kingdom
GBR,United Kingdom,2012,1.50899834668228,42794.7752628767,16.0601967071538,2.57323479654526,0.712282568284022,62.2259827334183,1.66546046733856,1.59121036529541,1.63784003257751,1.72941386699677,1.33913254737854,0.40227073431015,0.818242073059082,0.8458827733993541,0.827568006515502,0.8330920934677121,0.8311962366104125,0.8373175306195781,0.0048374414443971,0.0126207259216479,0.0,0.9535678718580936,1.1397209509955706,,0.7674147927206165,2,United Kingdom
GBR,United Kingdom,2013,1.79992149702836,43274.3377519631,16.5602031255877,2.29166666666667,0.669537112028056,61.9991119149908,1.71889758110046,1.51226651668549,1.7610878944397,1.68938088417053,1.32898461818695,0.48620143532753,0.8024533033370981,0.8378761768341061,0.85221757888794,0.8437795162200921,0.8340816438198091,0.8366499688748108,0.0028854072093965,0.0124399601757108,0.0,0.2688699494070311,1.1364977722060101,-1.1190836068985033,0.7891956829135864,3,United Kingdom
GBR,United Kingdom,2014,3.19463731938923,44324.3923234579,17.7177191688224,1.45112016293279,0.747135714780007,59.0948041195932,1.74633920192719,1.62349116802216,1.81952893733978,1.87468194961548,1.27575755119324,0.415347635746002,0.8246982336044321,0.8749363899230961,0.863905787467956,0.8492678403854381,0.8532020628452306,0.8400646571547701,0.0191204190254214,0.0112778034268756,0.0,0.31826537069552885,1.1332822240847014,-0.9669628199101067,0.7884767079119919,3,United Kingdom
GBR,United Kingdom,2015,2.22288842280334,44983.885522934,17.8693846072767,0.36804684232537,0.721624002974263,57.2035496863734,1.83126831054688,1.70522773265839,1.83466100692749,1.77068817615509,1.29794430732727,0.503706395626068,0.841045546531678,0.854137635231018,0.8669322013854981,0.866253662109376,0.8570922613143926,0.8435774429366512,0.003890198469162,0.0103549145441535,0.0,0.3014231512360751,1.0795259116751534,-0.9813487552014479,0.8060922972345198,3,United Kingdom
GBR,United Kingdom,2016,1.92171009934007,45485.6509977812,17.9347223024184,1.00841736811403,0.79421971482011,59.7003984143761,1.85051727294922,1.57377743721008,1.74932622909546,1.63999843597412,1.29570603370667,0.347932636737823,0.8147554874420159,0.8279996871948241,0.849865245819092,0.8701034545898441,0.840680968761444,0.8429799018378052,-0.0164112925529485,0.012656580050394,0.0,0.32821178303495463,1.089794720644552,-0.9553050736827425,0.8501457021430545,3,United Kingdom
GBR,United Kingdom,2017,2.65650487566202,46439.8616757792,18.4831849687056,2.55775577557753,0.545706020084833,63.1216500310687,1.81427049636841,1.4309287071228,1.70533382892609,1.64506530761719,1.36429786682129,0.380680292844772,0.78618574142456,0.829013061523438,0.841066765785218,0.862854099273682,0.8297799170017246,0.840256751909104,-0.0109010517597194,0.0139356727778116,0.0,0.34328658007886964,1.0632196962275513,-0.9202335357098529,0.8868735797189106,3,United Kingdom
GBR,United Kingdom,2018,1.40519025981538,46862.9673585729,18.1814464871133,2.29283990345937,0.488451313281444,64.542648250433,1.80687081813812,1.36169874668121,1.76942324638367,1.60317921638489,1.3817093372345,0.0770855620503426,0.7723397493362419,0.8206358432769779,0.8538846492767341,0.861374163627624,0.8270586013793945,0.8375339803968422,-0.0027213156223301,0.0138422221324475,1.0,0.3630498820455557,1.0308191424712745,-0.83527787753469,0.8936083812000828,3,United Kingdom
GBR,United Kingdom,2019,1.62447518038404,47379.8014800553,18.3786714033307,1.73810460086515,0.514596380840432,64.6651336372235,1.7486674785614,1.44982588291168,1.61285722255707,1.56992924213409,1.26395773887634,0.526694297790527,0.789965176582336,0.813985848426818,0.822571444511414,0.84973349571228,0.8190639913082121,0.8337236313627785,-0.0079946100711824,0.0077706959165394,1.0,0.36244862179656256,1.0866840970056808,-0.922715385360103,0.9233771537441099,3,United Kingdom
